Timestamp,Latency(ms),Packet Loss(%),Data Rate(Mbps),Connection Status,Source IP,Destination IP,CPU Usage(%),Memory Usage(%),Network Throughput(Bytes),Scenario
18:41:32,681.2,0.0,0.01203,Success,127.0.0.1,127.0.0.1,12.4,80.7,0,High Latency
18:41:35,680.84,0.0,0.01203,Success,127.0.0.1,127.0.0.1,18.1,80.7,0,High Latency
18:41:39,620.78,0.0,0.0132,Success,127.0.0.1,127.0.0.1,17.4,80.6,121,High Latency
18:41:43,680.86,0.0,0.01203,Success,127.0.0.1,127.0.0.1,10.9,80.6,0,High Latency
18:41:47,657.67,0.0,0.01246,Success,127.0.0.1,127.0.0.1,21.8,80.9,8435,High Latency
18:41:51,681.19,0.0,0.01203,Success,127.0.0.1,127.0.0.1,12.9,80.8,0,High Latency
18:41:55,665.51,0.0,0.01231,Success,127.0.0.1,127.0.0.1,12.7,80.8,0,High Latency
18:41:59,666.98,0.0,0.01228,Success,127.0.0.1,127.0.0.1,20.9,81.1,3590,High Latency
18:42:02,668.63,0.0,0.01225,Success,127.0.0.1,127.0.0.1,36.1,81.4,6643,High Latency
18:42:06,647.63,0.0,0.01265,Success,127.0.0.1,127.0.0.1,19.0,81.5,907,High Latency
18:42:10,652.29,0.0,0.01256,Success,127.0.0.1,127.0.0.1,30.0,81.7,832,High Latency
18:42:14,663.61,0.0,0.01234,Success,127.0.0.1,127.0.0.1,24.0,82.1,5973,High Latency
18:42:18,680.03,0.0,0.01205,Success,127.0.0.1,127.0.0.1,22.1,82.1,745,High Latency
18:42:22,662.21,0.0,0.01237,Success,127.0.0.1,127.0.0.1,24.5,82.4,923,High Latency
18:42:26,664.0,0.0,0.01234,Success,127.0.0.1,127.0.0.1,23.3,82.6,11475,High Latency
18:42:30,679.88,0.0,0.01205,Success,127.0.0.1,127.0.0.1,19.1,82.6,1063,High Latency
18:42:33,678.34,0.0,0.01208,Success,127.0.0.1,127.0.0.1,13.7,84.1,301,High Latency
18:42:37,682.41,0.0,0.012,Success,127.0.0.1,127.0.0.1,17.7,83.0,0,High Latency
18:42:41,652.31,0.0,0.01256,Success,127.0.0.1,127.0.0.1,22.2,83.0,620,High Latency
18:42:45,661.19,0.0,0.01239,Success,127.0.0.1,127.0.0.1,10.9,82.8,0,High Latency
18:42:49,654.27,0.0,0.01252,Success,127.0.0.1,127.0.0.1,18.0,82.7,0,High Latency
18:42:53,659.42,0.0,0.01242,Success,127.0.0.1,127.0.0.1,16.9,82.1,0,High Latency
18:42:57,679.7,0.0,0.01205,Success,127.0.0.1,127.0.0.1,33.1,83.1,83132,High Latency
18:43:00,654.83,0.0,0.01251,Success,127.0.0.1,127.0.0.1,24.8,84.0,843188,High Latency
18:43:04,652.42,0.0,0.01256,Success,127.0.0.1,127.0.0.1,30.7,85.0,70954,High Latency
18:43:08,638.73,0.0,0.01283,Success,127.0.0.1,127.0.0.1,20.0,85.0,0,High Latency
18:43:12,641.42,0.0,0.01277,Success,127.0.0.1,127.0.0.1,22.3,84.6,9150,High Latency
18:43:16,678.87,0.0,0.01207,Success,127.0.0.1,127.0.0.1,20.2,83.6,0,High Latency
18:43:20,648.86,0.0,0.01263,Success,127.0.0.1,127.0.0.1,21.7,83.3,17095,High Latency
18:43:24,649.43,0.0,0.01261,Success,127.0.0.1,127.0.0.1,15.7,83.3,220,High Latency
18:43:27,677.54,0.0,0.01209,Success,127.0.0.1,127.0.0.1,21.0,83.4,84,High Latency
18:43:31,679.07,0.0,0.01206,Success,127.0.0.1,127.0.0.1,40.6,83.1,11786,High Latency
18:43:35,650.57,0.0,0.01259,Success,127.0.0.1,127.0.0.1,34.4,83.2,775,High Latency
18:43:39,678.25,0.0,0.01208,Success,127.0.0.1,127.0.0.1,18.4,83.4,616,High Latency
18:43:43,678.77,0.0,0.01207,Success,127.0.0.1,127.0.0.1,22.9,83.6,920,High Latency
18:43:47,648.74,0.0,0.01263,Success,127.0.0.1,127.0.0.1,21.8,83.6,841,High Latency
18:43:51,652.72,0.0,0.01255,Success,127.0.0.1,127.0.0.1,14.9,83.7,545,High Latency
18:43:55,663.32,0.0,0.01235,Success,127.0.0.1,127.0.0.1,33.9,83.9,769,High Latency
18:43:58,634.97,0.0,0.0129,Success,127.0.0.1,127.0.0.1,22.6,84.1,27408,High Latency
18:44:02,654.31,0.0,0.01252,Success,127.0.0.1,127.0.0.1,15.2,84.1,9706,High Latency
13:31:08,287.76,0.0,0.02847,Success,127.0.0.1,127.0.0.1,31.9,76.6,3521542,Low Bandwidth
13:31:11,247.06,0.0,0.03316,Success,127.0.0.1,127.0.0.1,36.1,76.9,3342265,Low Bandwidth
13:31:14,231.93,0.0,0.03532,Success,127.0.0.1,127.0.0.1,33.3,77.0,2797308,Low Bandwidth
13:31:17,221.27,0.0,0.03702,Success,127.0.0.1,127.0.0.1,29.0,77.8,3435796,Low Bandwidth
13:31:20,267.16,0.0,0.03066,Success,127.0.0.1,127.0.0.1,20.8,77.5,2948518,Low Bandwidth
13:31:23,295.97,0.0,0.02768,Success,127.0.0.1,127.0.0.1,10.7,77.6,2748311,Low Bandwidth
13:31:26,232.05,0.0,0.0353,Success,127.0.0.1,127.0.0.1,5.0,77.4,1607004,Low Bandwidth
13:31:30,294.59,0.0,0.02781,Success,127.0.0.1,127.0.0.1,8.5,76.9,2222262,Low Bandwidth
13:31:33,247.53,0.0,0.03309,Success,127.0.0.1,127.0.0.1,4.9,76.9,2563792,Low Bandwidth
13:31:36,279.19,0.0,0.02934,Success,127.0.0.1,127.0.0.1,5.6,76.7,4235825,Low Bandwidth
13:31:39,265.99,0.0,0.0308,Success,127.0.0.1,127.0.0.1,1.6,76.6,161377,Low Bandwidth
13:31:42,262.99,0.0,0.03115,Success,127.0.0.1,127.0.0.1,9.1,76.3,127988,Low Bandwidth
13:31:45,231.6,0.0,0.03537,Success,127.0.0.1,127.0.0.1,8.6,76.3,77712,Low Bandwidth
13:31:48,200.48,0.0,0.04086,Success,127.0.0.1,127.0.0.1,8.3,76.4,110178,Low Bandwidth
13:31:51,263.56,0.0,0.03108,Success,127.0.0.1,127.0.0.1,40.1,77.1,204688,Low Bandwidth
13:31:54,218.42,0.0,0.03751,Success,127.0.0.1,127.0.0.1,43.8,77.2,2305911,Low Bandwidth
13:31:57,202.98,0.0,0.04036,Success,127.0.0.1,127.0.0.1,20.2,76.8,1369156,Low Bandwidth
13:32:00,249.48,0.0,0.03284,Success,127.0.0.1,127.0.0.1,15.8,76.8,991083,Low Bandwidth
13:32:03,279.69,0.0,0.02929,Success,127.0.0.1,127.0.0.1,7.1,76.7,1252486,Low Bandwidth
13:32:06,202.98,0.0,0.04036,Success,127.0.0.1,127.0.0.1,3.8,76.8,842829,Low Bandwidth
13:32:09,249.77,0.0,0.0328,Success,127.0.0.1,127.0.0.1,4.8,76.8,1034246,Low Bandwidth
13:32:12,248.04,0.0,0.03303,Success,127.0.0.1,127.0.0.1,10.7,76.5,717387,Low Bandwidth
13:32:15,281.29,0.0,0.02912,Success,127.0.0.1,127.0.0.1,5.6,76.6,385120,Low Bandwidth
13:32:19,287.02,0.0,0.02854,Success,127.0.0.1,127.0.0.1,4.3,76.6,1208510,Low Bandwidth
13:32:22,247.55,0.0,0.03309,Success,127.0.0.1,127.0.0.1,12.4,76.8,756395,Low Bandwidth
13:32:25,251.42,0.0,0.03258,Success,127.0.0.1,127.0.0.1,19.2,77.0,1766622,Low Bandwidth
13:32:28,235.11,0.0,0.03484,Success,127.0.0.1,127.0.0.1,25.6,77.3,8744,Low Bandwidth
13:32:31,173.59,0.0,0.04719,Success,127.0.0.1,127.0.0.1,13.4,77.2,427342,Low Bandwidth
13:32:34,294.79,0.0,0.02779,Success,127.0.0.1,127.0.0.1,3.4,77.1,505957,Low Bandwidth
13:32:37,252.43,0.0,0.03245,Success,127.0.0.1,127.0.0.1,34.2,77.3,835880,Low Bandwidth
13:32:40,280.29,0.0,0.02923,Success,127.0.0.1,127.0.0.1,15.7,77.2,1001904,Low Bandwidth
13:32:43,263.18,0.0,0.03113,Success,127.0.0.1,127.0.0.1,17.1,77.2,458176,Low Bandwidth
13:32:46,279.13,0.0,0.02935,Success,127.0.0.1,127.0.0.1,9.5,77.2,1018448,Low Bandwidth
13:32:49,185.02,0.0,0.04428,Success,127.0.0.1,127.0.0.1,30.4,77.0,550052,Low Bandwidth
13:32:52,309.52,0.0,0.02647,Success,127.0.0.1,127.0.0.1,38.1,76.6,577500,Low Bandwidth
13:32:55,198.2,0.0,0.04133,Success,127.0.0.1,127.0.0.1,36.3,75.8,1240677,Low Bandwidth
13:32:58,290.39,0.0,0.02821,Success,127.0.0.1,127.0.0.1,15.1,75.7,274324,Low Bandwidth
13:33:01,277.49,0.0,0.02952,Success,127.0.0.1,127.0.0.1,36.6,75.7,123218,Low Bandwidth
13:33:05,233.74,0.0,0.03505,Success,127.0.0.1,127.0.0.1,23.1,75.8,661193,Low Bandwidth
13:33:08,281.62,0.0,0.02909,Success,127.0.0.1,127.0.0.1,12.9,76.1,268834,Low Bandwidth
13:33:11,281.7,0.0,0.02908,Success,127.0.0.1,127.0.0.1,15.9,76.2,1050693,Low Bandwidth
13:33:14,279.54,0.0,0.02931,Success,127.0.0.1,127.0.0.1,15.3,76.4,1096544,Low Bandwidth
13:33:17,266.0,0.0,0.0308,Success,127.0.0.1,127.0.0.1,21.4,76.6,433736,Low Bandwidth
13:33:20,265.61,0.0,0.03084,Success,127.0.0.1,127.0.0.1,44.0,76.1,794543,Low Bandwidth
13:33:23,232.28,0.0,0.03527,Success,127.0.0.1,127.0.0.1,15.3,76.1,675766,Low Bandwidth
13:33:26,262.63,0.0,0.03119,Success,127.0.0.1,127.0.0.1,7.9,75.9,51814,Low Bandwidth
13:33:29,247.61,0.0,0.03308,Success,127.0.0.1,127.0.0.1,12.0,76.3,453994,Low Bandwidth
13:33:32,251.8,0.0,0.03253,Success,127.0.0.1,127.0.0.1,10.7,76.5,521707,Low Bandwidth
13:33:35,281.18,0.0,0.02913,Success,127.0.0.1,127.0.0.1,16.7,76.3,283,Low Bandwidth
13:33:38,266.53,0.0,0.03074,Success,127.0.0.1,127.0.0.1,23.7,76.3,9221,Low Bandwidth
13:33:41,106.86,0.0,0.07666,Success,127.0.0.1,127.0.0.1,10.9,76.4,52387,Low Bandwidth
13:33:44,107.72,0.0,0.07605,Success,127.0.0.1,127.0.0.1,8.8,76.5,602187,Low Bandwidth
13:33:47,264.7,0.0,0.03095,Success,127.0.0.1,127.0.0.1,8.8,76.5,436693,Low Bandwidth
13:33:50,216.48,0.0,0.03784,Success,127.0.0.1,127.0.0.1,11.3,76.8,974262,Low Bandwidth
13:33:53,199.27,0.0,0.04111,Success,127.0.0.1,127.0.0.1,7.7,76.9,381225,Low Bandwidth
13:33:56,261.92,0.0,0.03128,Success,127.0.0.1,127.0.0.1,11.7,77.0,838734,Low Bandwidth
13:33:59,111.0,0.0,0.0738,Success,127.0.0.1,127.0.0.1,24.7,77.2,471555,Low Bandwidth
13:34:02,266.59,0.0,0.03073,Success,127.0.0.1,127.0.0.1,16.4,77.1,478701,Low Bandwidth
13:34:06,250.17,0.0,0.03275,Success,127.0.0.1,127.0.0.1,14.5,77.9,717272,Low Bandwidth
13:34:09,248.37,0.0,0.03298,Success,127.0.0.1,127.0.0.1,13.7,79.3,918068,Low Bandwidth
13:34:12,200.32,0.0,0.04089,Success,127.0.0.1,127.0.0.1,10.7,80.2,766480,Low Bandwidth
13:34:15,185.79,0.0,0.04409,Success,127.0.0.1,127.0.0.1,12.2,80.4,792453,Low Bandwidth
13:34:18,267.09,0.0,0.03067,Success,127.0.0.1,127.0.0.1,9.7,81.1,523995,Low Bandwidth
13:34:21,261.94,0.0,0.03127,Success,127.0.0.1,127.0.0.1,9.0,82.1,178904,Low Bandwidth
13:34:24,123.97,0.0,0.06608,Success,127.0.0.1,127.0.0.1,7.8,82.5,741728,Low Bandwidth
13:34:27,217.21,0.0,0.03771,Success,127.0.0.1,127.0.0.1,9.8,83.1,566394,Low Bandwidth
13:34:30,216.57,0.0,0.03783,Success,127.0.0.1,127.0.0.1,13.7,83.3,1238719,Low Bandwidth
13:34:33,262.97,0.0,0.03115,Success,127.0.0.1,127.0.0.1,8.9,83.4,54715,Low Bandwidth
13:34:36,251.63,0.0,0.03256,Success,127.0.0.1,127.0.0.1,8.8,83.4,580266,Low Bandwidth
13:34:39,245.07,0.0,0.03343,Success,127.0.0.1,127.0.0.1,16.2,83.4,391886,Low Bandwidth
13:34:42,183.35,0.0,0.04468,Success,127.0.0.1,127.0.0.1,11.0,83.3,24752,Low Bandwidth
13:34:45,277.88,0.0,0.02948,Success,127.0.0.1,127.0.0.1,18.2,83.4,33551,Low Bandwidth
13:34:48,216.77,0.0,0.03779,Success,127.0.0.1,127.0.0.1,52.2,85.2,585117,Low Bandwidth
13:34:51,110.08,0.0,0.07442,Success,127.0.0.1,127.0.0.1,31.0,85.0,394737,Low Bandwidth
13:34:54,301.32,0.0,0.02719,Success,127.0.0.1,127.0.0.1,26.0,85.3,492,Low Bandwidth
13:34:57,214.5,0.0,0.03819,Success,127.0.0.1,127.0.0.1,19.3,85.3,342821,Low Bandwidth
13:35:00,293.77,0.0,0.02789,Success,127.0.0.1,127.0.0.1,24.6,83.4,239907,Low Bandwidth
13:35:03,278.54,0.0,0.02941,Success,127.0.0.1,127.0.0.1,52.0,82.4,1539104,Low Bandwidth
13:35:07,250.8,0.0,0.03266,Success,127.0.0.1,127.0.0.1,68.2,83.6,618530,Low Bandwidth
13:35:10,247.78,0.0,0.03306,Success,127.0.0.1,127.0.0.1,54.8,84.5,156261,Low Bandwidth
13:35:13,250.86,0.0,0.03266,Success,127.0.0.1,127.0.0.1,41.5,83.1,2597,Low Bandwidth
13:35:16,200.2,0.0,0.04092,Success,127.0.0.1,127.0.0.1,16.8,83.3,42201,Low Bandwidth
13:35:19,202.42,0.0,0.04047,Success,127.0.0.1,127.0.0.1,35.9,83.0,1671242,Low Bandwidth
13:35:22,295.87,0.0,0.02769,Success,127.0.0.1,127.0.0.1,55.1,83.7,432820,Low Bandwidth
13:35:25,214.73,0.0,0.03815,Success,127.0.0.1,127.0.0.1,22.5,82.0,1969,Low Bandwidth
13:35:28,294.92,0.0,0.02778,Success,127.0.0.1,127.0.0.1,17.9,82.2,606267,Low Bandwidth
13:35:31,245.68,0.0,0.03334,Success,127.0.0.1,127.0.0.1,17.6,81.9,34156,Low Bandwidth
13:35:34,199.88,0.0,0.04098,Success,127.0.0.1,127.0.0.1,14.1,82.0,25124,Low Bandwidth
13:35:37,202.38,0.0,0.04048,Success,127.0.0.1,127.0.0.1,12.2,83.9,180998,Low Bandwidth
13:35:40,297.26,0.0,0.02756,Success,127.0.0.1,127.0.0.1,19.5,85.7,75817,Low Bandwidth
13:35:43,274.95,0.0,0.02979,Success,127.0.0.1,127.0.0.1,18.8,85.3,122956,Low Bandwidth
13:35:46,218.96,0.0,0.03741,Success,127.0.0.1,127.0.0.1,19.1,85.1,916033,Low Bandwidth
13:35:49,247.71,0.0,0.03307,Success,127.0.0.1,127.0.0.1,6.6,83.5,89734,Low Bandwidth
13:35:53,280.1,0.0,0.02925,Success,127.0.0.1,127.0.0.1,15.1,83.8,26313,Low Bandwidth
13:35:56,248.73,0.0,0.03294,Success,127.0.0.1,127.0.0.1,25.6,83.4,15058,Low Bandwidth
13:35:59,248.14,0.0,0.03301,Success,127.0.0.1,127.0.0.1,14.0,83.3,966333,Low Bandwidth
13:36:02,102.0,0.0,0.08031,Success,127.0.0.1,127.0.0.1,24.1,81.3,1113721,Low Bandwidth
13:36:05,124.22,0.0,0.06595,Success,127.0.0.1,127.0.0.1,11.7,81.1,771358,Low Bandwidth
13:36:08,261.48,0.0,0.03133,Success,127.0.0.1,127.0.0.1,12.2,81.4,975563,Low Bandwidth
13:36:11,261.26,0.0,0.03136,Success,127.0.0.1,127.0.0.1,11.7,81.7,1190008,Low Bandwidth
13:36:14,216.69,0.0,0.03781,Success,127.0.0.1,127.0.0.1,8.4,81.7,1061812,Low Bandwidth
13:36:17,248.82,0.0,0.03292,Success,127.0.0.1,127.0.0.1,6.9,81.7,1327203,Low Bandwidth
13:36:20,244.82,0.0,0.03346,Success,127.0.0.1,127.0.0.1,12.6,81.6,1339603,Low Bandwidth
13:36:23,278.15,0.0,0.02945,Success,127.0.0.1,127.0.0.1,7.1,81.4,776350,Low Bandwidth
13:36:26,288.37,0.0,0.02841,Success,127.0.0.1,127.0.0.1,13.3,81.1,1353705,Low Bandwidth
13:36:29,279.51,0.0,0.02931,Success,127.0.0.1,127.0.0.1,11.5,81.1,536129,Low Bandwidth
13:36:32,200.72,0.0,0.04081,Success,127.0.0.1,127.0.0.1,6.3,81.1,286592,Low Bandwidth
13:36:35,263.15,0.0,0.03113,Success,127.0.0.1,127.0.0.1,14.2,81.3,132936,Low Bandwidth
13:36:38,247.27,0.0,0.03313,Success,127.0.0.1,127.0.0.1,13.5,81.3,155402,Low Bandwidth
13:36:41,260.68,0.0,0.03143,Success,127.0.0.1,127.0.0.1,36.1,80.5,246076,Low Bandwidth
13:36:44,262.71,0.0,0.03118,Success,127.0.0.1,127.0.0.1,5.4,77.9,308500,Low Bandwidth
13:36:48,263.93,0.0,0.03104,Success,127.0.0.1,127.0.0.1,3.2,77.3,177161,Low Bandwidth
13:36:51,246.69,0.0,0.03321,Success,127.0.0.1,127.0.0.1,7.7,76.8,192624,Low Bandwidth
13:36:54,248.53,0.0,0.03296,Success,127.0.0.1,127.0.0.1,15.2,76.8,240202,Low Bandwidth
13:36:57,249.38,0.0,0.03285,Success,127.0.0.1,127.0.0.1,7.3,76.8,166260,Low Bandwidth
13:37:00,251.0,0.0,0.03264,Success,127.0.0.1,127.0.0.1,11.4,77.4,173184,Low Bandwidth
13:37:03,247.49,0.0,0.0331,Success,127.0.0.1,127.0.0.1,9.1,78.0,156664,Low Bandwidth
13:37:06,247.25,0.0,0.03313,Success,127.0.0.1,127.0.0.1,20.1,77.9,219857,Low Bandwidth
13:37:09,262.59,0.0,0.0312,Success,127.0.0.1,127.0.0.1,9.6,77.7,449200,Low Bandwidth
13:37:12,247.83,0.0,0.03305,Success,127.0.0.1,127.0.0.1,11.9,77.4,406438,Low Bandwidth
13:37:15,276.26,0.0,0.02965,Success,127.0.0.1,127.0.0.1,6.2,77.4,334846,Low Bandwidth
13:37:18,275.81,0.0,0.0297,Success,127.0.0.1,127.0.0.1,8.7,77.2,286008,Low Bandwidth
13:37:21,262.77,0.0,0.03118,Success,127.0.0.1,127.0.0.1,11.1,77.1,222737,Low Bandwidth
13:37:25,276.94,0.0,0.02958,Success,127.0.0.1,127.0.0.1,5.4,77.1,684444,Low Bandwidth
13:37:28,278.84,0.0,0.02938,Success,127.0.0.1,127.0.0.1,23.4,78.2,537702,Low Bandwidth
13:37:31,249.7,0.0,0.03281,Success,127.0.0.1,127.0.0.1,15.5,77.2,322637,Low Bandwidth
13:37:34,283.28,0.0,0.02892,Success,127.0.0.1,127.0.0.1,7.3,77.0,737498,Low Bandwidth
13:37:37,247.81,0.0,0.03306,Success,127.0.0.1,127.0.0.1,13.2,77.4,537230,Low Bandwidth
13:37:40,296.38,0.0,0.02764,Success,127.0.0.1,127.0.0.1,19.6,78.0,824302,Low Bandwidth
13:37:43,279.41,0.0,0.02932,Success,127.0.0.1,127.0.0.1,16.9,78.6,792376,Low Bandwidth
13:37:46,280.44,0.0,0.02921,Success,127.0.0.1,127.0.0.1,24.0,78.6,600115,Low Bandwidth
13:37:49,264.44,0.0,0.03098,Success,127.0.0.1,127.0.0.1,17.3,78.7,558317,Low Bandwidth
13:37:52,279.29,0.0,0.02933,Success,127.0.0.1,127.0.0.1,13.2,78.6,182308,Low Bandwidth
13:37:56,292.92,0.0,0.02797,Success,127.0.0.1,127.0.0.1,8.9,78.3,486926,Low Bandwidth
13:37:59,293.97,0.0,0.02787,Success,127.0.0.1,127.0.0.1,9.0,77.9,307662,Low Bandwidth
13:38:02,279.21,0.0,0.02934,Success,127.0.0.1,127.0.0.1,6.4,77.7,101324,Low Bandwidth
13:38:05,247.18,0.0,0.03314,Success,127.0.0.1,127.0.0.1,4.9,77.6,114407,Low Bandwidth
13:38:08,246.64,0.0,0.03321,Success,127.0.0.1,127.0.0.1,7.1,77.5,364425,Low Bandwidth
13:38:11,249.34,0.0,0.03285,Success,127.0.0.1,127.0.0.1,12.4,77.5,130949,Low Bandwidth
13:38:14,246.39,0.0,0.03325,Success,127.0.0.1,127.0.0.1,8.5,77.5,289027,Low Bandwidth
13:38:17,280.25,0.0,0.02923,Success,127.0.0.1,127.0.0.1,15.0,77.5,317290,Low Bandwidth
13:38:20,280.64,0.0,0.02919,Success,127.0.0.1,127.0.0.1,8.8,77.1,349159,Low Bandwidth
13:38:23,280.65,0.0,0.02919,Success,127.0.0.1,127.0.0.1,14.1,77.1,680816,Low Bandwidth
13:38:26,265.82,0.0,0.03082,Success,127.0.0.1,127.0.0.1,9.4,77.1,518065,Low Bandwidth
13:38:30,276.85,0.0,0.02959,Success,127.0.0.1,127.0.0.1,8.9,77.1,448930,Low Bandwidth
13:38:33,249.11,0.0,0.03289,Success,127.0.0.1,127.0.0.1,9.0,77.1,142453,Low Bandwidth
13:38:36,243.18,0.0,0.03369,Success,127.0.0.1,127.0.0.1,7.8,77.0,17623,Low Bandwidth
13:38:39,260.25,0.0,0.03148,Success,127.0.0.1,127.0.0.1,10.7,76.9,20700,Low Bandwidth
13:38:42,266.02,0.0,0.03079,Success,127.0.0.1,127.0.0.1,27.6,77.3,18958,Low Bandwidth
13:38:45,280.8,0.0,0.02917,Success,127.0.0.1,127.0.0.1,25.9,77.2,16538,Low Bandwidth
13:38:48,247.22,0.0,0.03314,Success,127.0.0.1,127.0.0.1,13.4,77.3,11998,Low Bandwidth
13:38:51,251.73,0.0,0.03254,Success,127.0.0.1,127.0.0.1,17.0,77.3,16685,Low Bandwidth
13:38:54,252.32,0.0,0.03247,Success,127.0.0.1,127.0.0.1,15.8,77.3,8481,Low Bandwidth
13:38:57,279.15,0.0,0.02935,Success,127.0.0.1,127.0.0.1,16.2,77.4,19500,Low Bandwidth
13:39:00,283.33,0.0,0.02891,Success,127.0.0.1,127.0.0.1,14.7,77.3,19057,Low Bandwidth
13:39:04,264.62,0.0,0.03096,Success,127.0.0.1,127.0.0.1,15.3,77.2,23671,Low Bandwidth
13:39:07,294.9,0.0,0.02778,Success,127.0.0.1,127.0.0.1,29.4,77.2,31674,Low Bandwidth
13:39:10,279.62,0.0,0.0293,Success,127.0.0.1,127.0.0.1,10.4,77.4,3257,Low Bandwidth
13:39:13,283.91,0.0,0.02885,Success,127.0.0.1,127.0.0.1,21.2,77.7,3932,Low Bandwidth
13:39:16,276.16,0.0,0.02966,Success,127.0.0.1,127.0.0.1,25.1,77.9,0,Low Bandwidth
13:39:19,291.8,0.0,0.02807,Success,127.0.0.1,127.0.0.1,30.7,78.0,121,Low Bandwidth
13:39:22,279.57,0.0,0.0293,Success,127.0.0.1,127.0.0.1,5.0,77.6,84,Low Bandwidth
13:39:25,277.01,0.0,0.02957,Success,127.0.0.1,127.0.0.1,10.7,77.3,70,Low Bandwidth
13:39:28,183.19,0.0,0.04472,Success,127.0.0.1,127.0.0.1,6.7,77.2,1681,Low Bandwidth
13:39:31,275.83,0.0,0.0297,Success,127.0.0.1,127.0.0.1,17.5,78.3,76242,Low Bandwidth
13:39:34,257.13,0.0,0.03186,Success,127.0.0.1,127.0.0.1,9.2,78.4,115222,Low Bandwidth
13:39:37,242.18,0.0,0.03383,Success,127.0.0.1,127.0.0.1,19.8,78.6,565035,Low Bandwidth
13:39:41,272.21,0.0,0.03009,Success,127.0.0.1,127.0.0.1,13.8,78.6,254258,Low Bandwidth
13:39:44,258.54,0.0,0.03169,Success,127.0.0.1,127.0.0.1,18.7,78.3,3846,Low Bandwidth
13:39:47,246.61,0.0,0.03322,Success,127.0.0.1,127.0.0.1,35.2,78.8,29866,Low Bandwidth
13:39:50,275.86,0.0,0.0297,Success,127.0.0.1,127.0.0.1,27.2,79.2,636550,Low Bandwidth
13:39:53,264.79,0.0,0.03094,Success,127.0.0.1,127.0.0.1,40.2,79.6,58501,Low Bandwidth
13:39:56,263.66,0.0,0.03107,Success,127.0.0.1,127.0.0.1,16.3,79.5,54591,Low Bandwidth
13:39:59,263.18,0.0,0.03113,Success,127.0.0.1,127.0.0.1,15.4,79.4,126303,Low Bandwidth
13:40:02,231.75,0.0,0.03535,Success,127.0.0.1,127.0.0.1,21.5,79.4,146675,Low Bandwidth
13:40:05,279.72,0.0,0.02929,Success,127.0.0.1,127.0.0.1,17.2,80.1,1258,Low Bandwidth
13:40:08,266.95,0.0,0.03069,Success,127.0.0.1,127.0.0.1,20.1,80.0,8715,Low Bandwidth
13:40:11,265.75,0.0,0.03083,Success,127.0.0.1,127.0.0.1,7.8,79.8,0,Low Bandwidth
13:40:14,246.8,0.0,0.03319,Success,127.0.0.1,127.0.0.1,5.5,79.5,0,Low Bandwidth
13:40:18,250.51,0.0,0.0327,Success,127.0.0.1,127.0.0.1,21.5,79.1,121,Low Bandwidth
13:40:21,263.56,0.0,0.03108,Success,127.0.0.1,127.0.0.1,7.8,79.1,1659,Low Bandwidth
13:40:24,246.12,0.0,0.03328,Success,127.0.0.1,127.0.0.1,24.5,79.1,941,Low Bandwidth
13:40:27,292.28,0.0,0.02803,Success,127.0.0.1,127.0.0.1,8.4,78.5,2182,Low Bandwidth
13:40:30,260.35,0.0,0.03147,Success,127.0.0.1,127.0.0.1,11.7,78.8,8573,Low Bandwidth
13:40:33,295.4,0.0,0.02773,Success,127.0.0.1,127.0.0.1,7.7,79.2,2907,Low Bandwidth
13:40:36,262.99,0.0,0.03115,Success,127.0.0.1,127.0.0.1,8.2,78.8,1500,Low Bandwidth
13:40:39,264.95,0.0,0.03092,Success,127.0.0.1,127.0.0.1,13.0,78.7,29253,Low Bandwidth
13:40:42,247.86,0.0,0.03305,Success,127.0.0.1,127.0.0.1,7.0,78.5,153214,Low Bandwidth
13:40:45,277.02,0.0,0.02957,Success,127.0.0.1,127.0.0.1,7.0,77.7,294661,Low Bandwidth
13:40:48,264.81,0.0,0.03094,Success,127.0.0.1,127.0.0.1,10.6,78.4,992659,Low Bandwidth
13:40:51,263.73,0.0,0.03106,Success,127.0.0.1,127.0.0.1,30.0,78.6,16377,Low Bandwidth
13:40:54,264.75,0.0,0.03094,Success,127.0.0.1,127.0.0.1,17.5,79.6,31487,Low Bandwidth
13:40:58,275.7,0.0,0.02971,Success,127.0.0.1,127.0.0.1,22.8,81.8,40927,Low Bandwidth
13:41:01,264.86,0.0,0.03093,Success,127.0.0.1,127.0.0.1,50.0,81.0,14302,Low Bandwidth
13:41:04,277.56,0.0,0.02951,Success,127.0.0.1,127.0.0.1,8.3,80.0,9206,Low Bandwidth
13:41:07,278.54,0.0,0.02941,Success,127.0.0.1,127.0.0.1,8.9,79.5,72495,Low Bandwidth
13:41:10,265.27,0.0,0.03088,Success,127.0.0.1,127.0.0.1,10.8,78.8,459936,Low Bandwidth
13:41:13,264.98,0.0,0.03092,Success,127.0.0.1,127.0.0.1,44.9,76.9,317829,Low Bandwidth
13:41:16,293.95,0.0,0.02787,Success,127.0.0.1,127.0.0.1,27.1,76.8,393276,Low Bandwidth
13:41:19,269.76,0.0,0.03037,Success,127.0.0.1,127.0.0.1,26.3,76.8,194251,Low Bandwidth
13:41:22,294.83,0.0,0.02779,Success,127.0.0.1,127.0.0.1,29.3,77.1,205669,Low Bandwidth
13:41:25,268.22,0.0,0.03054,Success,127.0.0.1,127.0.0.1,26.3,77.1,75393,Low Bandwidth
